,topic_name,stationary_prob
706,paramilitary organizations,1.5494560162260057e-05
707,famous collaborators,1.5494530329318628e-05
708,survivor organizations,1.5494502933489838e-05
709,Zionism,1.5493683877436006e-05
710,ghetto deaths,1.472076153712594e-05
711,Christian sites,1.2912871293551508e-05
712,correspondence (stills),1.2912416529085917e-05
713,captives,1.2569274563136432e-05
714,captivity,1.256861863499639e-05
715,releases,1.2542944076379756e-05
716,infestations,1.2009403293710111e-05
717,discrimination responses,1.1621441114135414e-05
718,ghetto medical care,1.1620821875839384e-05
719,bribery,1.1436111388629442e-05
720,Jewish youth organizations,1.0846508023817286e-05
721,famous Jewish ghetto police,1.0845333501874565e-05
722,ghetto religious observances,1.0760502816740024e-05
723,prison procedures,1.0071865477519142e-05
724,1990s documents and artifacts (stills),9.961875187002198e-06
725,ghetto prayers,9.469208611286801e-06
726,Zionist organizations,9.186495706672312e-06
727,1960s documents and artifacts (stills),9.042243306394874e-06
728,discrimination,9.041854471384904e-06
729,deportation from countries,9.039244888217055e-06
730,protection,9.039177025745584e-06
731,study,9.038546554815609e-06
732,refugee nationals,8.264475167706578e-06
733,religious sites (stills) ,8.264373165570704e-06
734,Italian armed forces,8.264234238023567e-06
735,religious objects (stills) ,7.74815326519268e-06
736,religions,7.74815001152527e-06
737,famous Israeli politicians and diplomats,7.747932606774462e-06
738,Judaism,7.747915607629517e-06
739,political police,7.747803985501444e-06
740,judicial proceedings,7.747754481434291e-06
741,prison guards,7.747665854499022e-06
742,rescue transports,7.74764016905463e-06
743,movement,7.74764016905463e-06
744,deportation from regions,7.74758543769915e-06
745,covert economic activities,7.747561347142533e-06
746,deportation to cities,7.747447915640283e-06
747,smuggling,7.747391945225999e-06
748,government officials,7.747373161592376e-06
749,anti-Roma prejudice,7.747205375066043e-06
750,corpse cremations,7.747203440683869e-06
751,ghetto corpses,7.747203440683864e-06
752,Roma life,7.746389573981959e-06
753,Christian religious holidays,7.744052461438748e-06
754,Soviet concentration camps (generic),7.379055399627378e-06
755,ghetto executions,7.1023861187203336e-06
756,Judenräte,6.887286958014733e-06
757,corpse disposal,6.087391073686343e-06
758,Zionist youth organizations,6.0871249758106234e-06
759,events (stills) ,5.8119328486312055e-06
760,famous ghetto personnel,5.3128027041061636e-06
761,Jewish schools,5.166870659281276e-06
762,civil defense,5.165426756642488e-06
763,aid organizations,5.1652993069793075e-06
764,quarantine,5.165064185112978e-06
765,Czech resistance groups,5.165055346048381e-06
766,1960s photographs (stills),5.16499558005919e-06
767,prison covert activities,5.1648233733698375e-06
768,ghetto guards,4.98027891983609e-06
769,1980s documents and artifacts (stills),4.151415703030868e-06
770,famous Hungarian politicians and diplomats,3.8749415458747565e-06
771,1930s documents and artifacts (stills),3.8746596390207e-06
772,1970s photographs (stills),3.874173450314824e-06
773,child survivor organizations,3.87413905373659e-06
774,Jewish education,3.874102326256712e-06
775,1920s photographs (stills),3.874076918116915e-06
776,Christianity,3.873958170723235e-06
777,famous Holocaust survivors,3.8738872776050075e-06
778,prayers,3.87364649841332e-06
779,transfer to prisons,3.873609485395887e-06
780,ghettoization,3.658656648871185e-06
781,motivations,3.09938299748147e-06
782,organizations (stills),3.099372855084089e-06
783,sports organizations,3.099372855084088e-06
784,famous Polish resistance fighters,3.099021118172124e-06
785,guilt,3.0990015739567622e-06
786,forced labor squads (stills),3.0988382027659564e-06
787,scouting organizations,3.098837680088502e-06
788,deceptions,3.098765449847589e-06
789,army chaplains,2.583705982258035e-06
790,RELATIONSHIPS,2.5829365758833496e-06
791,Nuremberg Trials (Germany)(generic),2.582678126625893e-06
792,ghettos (stills),2.5826781266258925e-06
793,prisons,2.5826037614060024e-06
794,famous child care-givers,2.2141822404517954e-06
795,refugee organizations,2.2141437287534417e-06
796,malnutrition,2.2140725204836486e-06
797,prison inmate physical condition,2.214072520483648e-06
798,prison adaptation methods,1.9372422762778326e-06
799,ghetto inhabitant physical condition,1.7220262561841549e-06
800,epidemics,1.5497744054762106e-06
801,1950s documents and artifacts (stills),1.5497260691784556e-06
802,nationalist political parties,1.408797118611803e-06
803,fascist political parties,1.408797118611802e-06
804,Jewish sites,1.1067300203906516e-06
805,famous Judenräte members,2.1242223939204166e-12
806,Holocaust- and tolerance education centers,2.1242223939204166e-12
807,prison sanitary conditions,2.1242223939204166e-12
808,migration attempts,2.1242223939204166e-12
809,prison executions,2.124222393920416e-12
810,famous Nazi exposers,2.124222393920416e-12
811,military buildings and installations,2.124222393920416e-12
812,prison suicides,2.124222393920416e-12
813,prison escapes,2.124222393920416e-12
814,internment camps (generic),2.124222393920416e-12
815,Jewish cultures,2.124222393920416e-12
816,underground publications,2.124222393920416e-12
817,censorship,2.124222393920416e-12
818,prison food,2.124222393920416e-12
819,U.S. prisoners of war,2.124222393920416e-12
820,religious conversions,2.124222393920416e-12
821,Christian religious texts,2.124222393920416e-12
822,Soviet resistance groups,2.124222393920416e-12
823,deportation to prisons,2.1242223939204153e-12
824,French armed forces,2.1242223939204153e-12
825,famous United States politicians and diplomats,2.1242223939204153e-12
826,famous Austrian politicians and diplomats,2.1242223939204153e-12
827,camp religious objects,2.1242223939204153e-12
828,ghetto facilities,2.1242223939204153e-12
829,reflections,2.1242223939204153e-12
830,post-conflict trials,2.1242223939204153e-12
831,2010s documents and artifacts (stills) ,2.1242223939204153e-12
832,famous United States military personnel,2.1242223939204153e-12
833,"famous film, theater, television, and radio personnel",2.1242223939204153e-12
834,war veterans,2.1242223939204153e-12
835,movement (stills) ,2.1242223939204153e-12
836,restricted housing,2.1242223939204153e-12
837,deportation to countries,2.1242223939204153e-12
838,national holidays and memorial days,2.1242223939204153e-12
839,Polish armed forces,2.1242223939204153e-12
840,ghetto suicides,2.1242223939204153e-12
841,Jewish religious observances (stills),2.1242223939204153e-12
842,ghetto escapes,2.1242223939204153e-12
843,Sabbatarians,2.1242223939204153e-12
844,famous Hungarian fascists,2.1242223939204153e-12
845,refugee children transports,2.1242223939204153e-12
846,transfer routes,2.1242223939204153e-12
847,famous fine artists,2.1242223939204153e-12
848,United Nations,2.124222393920415e-12
849,famous Soviet military personnel,2.124222393920415e-12
850,youth organizations,2.124222393920415e-12
851,famous war crimes trial participants,2.124222393920415e-12
852,politics,2.124222393920415e-12
853,anti-Jewish economic measures,2.124222393920415e-12
854,Armia Krajowa,2.124222393920414e-12
